"stockid","commonname","region","year","sst","prodbest","TBbest","R","UdivUmsypref","sst.z","prodbest.div","n.obs"
"PCODBS","Pacific cod","US Alaska",2006,4.23964879304804,64818,807000,816750000,0.980487838834028,-0.265476330965083,0.0502229472095916,38
"PCODBS","Pacific cod","US Alaska",2007,4.0813515671041,105129,703000,325725000,0.907317103973825,-0.645378936995626,0.0814571294578227,38
"PCODBS","Pacific cod","US Alaska",2008,3.77989051724001,194802,668000,1186460000,1.07073174215348,-1.36886501059637,0.150938482556124,38
"PCODBS","Pacific cod","US Alaska",2009,3.87375105533394,265174,723000,168096000,1.35365856686496,-1.14360608509921,0.205464836979793,38
"PCODBS","Pacific cod","US Alaska",2010,3.85325841312371,361845,841000,747881000,1.30487812492564,-1.19278703652583,0.280368452174622,38
"PCODBS","Pacific cod","US Alaska",2011,3.83311915663736,349224,1060000,963160000,1.58292681788221,-1.24111988618292,0.270589319576698,38
"PCODBS","Pacific cod","US Alaska",2012,3.29371363733496,352781,1200000,454473000,1.38780490622249,-2.53565654826449,0.27334539077952,38
"PCODBS","Pacific cod","US Alaska",2013,4.09779290256519,406735,1320000,1213290000,1.27804876612731,-0.605920846994085,0.315150582142202,38
"PCODBS","Pacific cod","US Alaska",2014,5.32206035355727,418698,1490000,223305000,1.39512203068412,2.33223800156953,0.324419876434965,38
"PCODGA","Pacific cod","US Alaska",1977,8.25642286785065,-17730,1300000,1.21e+09,0.00988461538461538,1.38826296883803,-0.0205772402418911,38
"PCODGA","Pacific cod","US Alaska",1978,7.511982391751,22200,1280000,3.78e+08,0.053974358974359,-0.310930415482414,0.0257650723840938,38
"PCODGA","Pacific cod","US Alaska",1979,7.71948073354978,134900,1290000,3.7e+08,0.0648717948717949,0.16268677885557,0.156563435342985,38
"PCODGA","Pacific cod","US Alaska",1980,7.23493013495491,5300,1410000,6.24e+08,0.130769230769231,-0.943305168028714,0.00615112088449087,38
"PCODGA","Pacific cod","US Alaska",1981,8.05865196245057,-33900,1380000,6.9e+08,0.110128205128205,0.936848752583222,-0.0393439618838189,38
"PCODGA","Pacific cod","US Alaska",1982,6.85765995250808,-50500,1310000,7.56e+08,0.0887179487179487,-1.80442841252732,-0.0586097367295828,38
"PCODGA","Pacific cod","US Alaska",1983,8.07373181174672,-43500,1230000,5.39e+08,0.112948717948718,0.97126867060651,-0.0504856148066703,38
"PCODGA","Pacific cod","US Alaska",1984,8.22213053277561,-46100,1150000,7.09e+08,0.0664102564102564,1.30999034562214,-0.0535031458066092,38
"PCODGA","Pacific cod","US Alaska",1985,7.18995390856077,-45600,1080000,8.87e+08,0.0292307692307692,-1.04596388795892,-0.0529228513835441,38
"PCODGA","Pacific cod","US Alaska",1986,7.50373811097372,-13000,1020000,4.99e+08,0.0452564102564103,-0.32974807492596,-0.0150876549996946,38
"PCODGA","Pacific cod","US Alaska",1987,7.7851203254291,-100,982000,5.88e+08,0.0724358974358974,0.312509852494978,-0.000116058884613035,38
"PCODGA","Pacific cod","US Alaska",1988,7.57022459828664,-19200,949000,5.98e+08,0.0729487179487179,-0.177991953361048,-0.0222833058457028,38
"PCODGA","Pacific cod","US Alaska",1989,7.47975381688466,28300,896000,6.32e+08,0.0894871794871795,-0.384492483850699,0.032844664345489,38
"PCODGA","Pacific cod","US Alaska",1990,7.54807803744361,19500,881000,7.49e+08,0.128205128205128,-0.228541716408711,0.0226314824995419,38
"PCODGA","Pacific cod","US Alaska",1991,7.3449572353136,71300,828000,4.45e+08,0.15,-0.692167129424239,0.0827499847290941,38
"PCODGA","Pacific cod","US Alaska",1992,7.6943355661536,82700,823000,3.85e+08,0.175641025641026,0.105292664135914,0.0959806975749802,38
"PCODGA","Pacific cod","US Alaska",1993,7.94230328902366,61500,825000,3.1e+08,0.129487179487179,0.671281655537035,0.0713762140370167,38
"PCODGA","Pacific cod","US Alaska",1994,7.65803338232495,51500,830000,3.48e+08,0.107948717948718,0.0224325395478331,0.0597703255757131,38
"PCODGA","Pacific cod","US Alaska",1995,7.47547661595874,48000,834000,4.38e+08,0.162820512820513,-0.394255240914651,0.0557082646142569,38
"PCODGA","Pacific cod","US Alaska",1996,7.71802541187831,52300,813000,3.09e+08,0.179487179487179,0.159364991505726,0.0606987966526174,38
"PCODGA","Pacific cod","US Alaska",1997,8.47499004857881,45500,797000,2.94e+08,0.211538461538462,1.88714490694633,0.052806792498931,38
"PCODGA","Pacific cod","US Alaska",1998,7.97934656767618,23100,774000,2.72e+08,0.230769230769231,0.755833337022279,0.0268096023456111,38
"PCODGA","Pacific cod","US Alaska",1999,7.13214280255257,9600,735000,3.67e+08,0.303846153846154,-1.17791835849503,0.0111416529228514,38
"PCODGA","Pacific cod","US Alaska",2000,7.48614237185508,19500,676000,4.39e+08,0.273076923076923,-0.36991053849762,0.0226314824995419,38
"PCODGA","Pacific cod","US Alaska",2001,7.81619906614697,38600,641000,2.51e+08,0.219230769230769,0.38344741206656,0.0447987294606316,38
"PCODGA","Pacific cod","US Alaska",2002,7.83237434899996,39300,638000,1.93e+08,0.237179487179487,0.420367668951724,0.0456111416529228,38
"PCODGA","Pacific cod","US Alaska",2003,8.37524731197054,26600,635000,2.44e+08,0.315384615384615,1.65948103908848,0.0308716633070674,38
"PCODGA","Pacific cod","US Alaska",2004,8.03975138210115,13600,609000,3.08e+08,0.347435897435897,0.893707974884223,0.0157840083073728,38
"PCODGA","Pacific cod","US Alaska",2005,8.27537720685913,13600,566000,4.2e+08,0.284615384615385,1.43152645125387,0.0157840083073728,38
"PCODGA","Pacific cod","US Alaska",2006,7.44934256256573,18900,532000,6.87e+08,0.325641025641026,-0.453906498545805,0.0219351291918637,38
"PCODGA","Pacific cod","US Alaska",2007,7.20431078095285,71300,503000,4.43e+08,0.435897435897436,-1.0131941724862,0.0827499847290941,38
"PCODGA","Pacific cod","US Alaska",2008,6.97811484265895,102000,522000,6.52e+08,0.525641025641026,-1.52948883169506,0.118380062305296,38
"PCODGA","Pacific cod","US Alaska",2009,7.14489479965818,134200,565000,3.92e+08,0.421794871794872,-1.14881178810507,0.155751023150693,38
"PCODGA","Pacific cod","US Alaska",2010,7.45849780119347,140400,646000,5.07e+08,0.496153846153846,-0.433009568022042,0.162946673996701,38
"PCODGA","Pacific cod","US Alaska",2011,7.37451488231902,95400,708000,6.55e+08,0.479487179487179,-0.624701482592636,0.110720175920836,38
"PCODGA","Pacific cod","US Alaska",2012,6.77743375308284,48900,718000,1.22e+09,0.4,-1.98754557459616,0.0567527945757742,38
"PCODGA","Pacific cod","US Alaska",2013,7.51778647527416,56600,689000,6.38e+08,0.330769230769231,-0.297682532486761,0.0656893286909779,38
"PCODGA","Pacific cod","US Alaska",2014,8.4703464391178,48000,677000,2.11e+08,0.474358974358974,1.87654581846466,0.0557082646142569,38
"PCODWCVANI","Pacific cod","Canada West Coast",1956,10.7751937079848,-3268.4272,31312.127,2339927.7,1.01769911504425,-0.728387115609624,-0.131190682064244,46
"PCODWCVANI","Pacific cod","Canada West Coast",1957,11.4163389164105,-3084.032,26540.755,1393488.2,0.809734513274336,0.583616578733404,-0.123789283600367,46
"PCODWCVANI","Pacific cod","Canada West Coast",1958,12.0186574229023,-2464.78776,21769.383,1618080.7,0.429203539823009,1.81616748187253,-0.0989335749555627,46
"PCODWCVANI","Pacific cod","Canada West Coast",1959,11.2434966083159,-2050.0133,18489.066,1376396.7,0.615044247787611,0.229921746769031,-0.0822850339355183,46
"PCODWCVANI","Pacific cod","Canada West Coast",1960,11.2365384792027,-1176.67357,15506.958,2541553.7,0.84070796460177,0.215683020530011,-0.0472302421835398,46
"PCODWCVANI","Pacific cod","Canada West Coast",1961,11.491970405244,-974.97217,13717.693,23189105,0.712389380530973,0.738384627303663,-0.0391341939560275,46
"PCODWCVANI","Pacific cod","Canada West Coast",1962,11.1488163764017,10369.1661,12226.641,5106073.7,0.800884955752212,0.036173415782197,0.416205682383391,46
"PCODWCVANI","Pacific cod","Canada West Coast",1963,11.6748166147031,13431.2993,21769.383,6505437,0.495575221238938,1.11255088348767,0.539115974856653,46
"PCODWCVANI","Pacific cod","Canada West Coast",1964,10.6092655282272,4106.3382,33996.023,6027944.3,0.539823008849557,-1.06793326206236,0.16482340779824,46
"PCODWCVANI","Pacific cod","Canada West Coast",1965,10.7784756861235,1524.062,36083.5,1558794.7,1.28761061946903,-0.721671059112375,0.0611739901345197,46
"PCODWCVANI","Pacific cod","Canada West Coast",1966,10.7583427303716,-491.022200000002,34890.656,2020798.2,0.902654867256637,-0.762870013697711,-0.0197090323219332,46
"PCODWCVANI","Pacific cod","Canada West Coast",1967,11.2052650158865,-2935.7001,31013.916,3184887,1.11504424778761,0.151686754369799,-0.117835422020435,46
"PCODWCVANI","Pacific cod","Canada West Coast",1968,10.7738978256259,-3970.0418,26242.545,7402204.6,1.17256637168142,-0.7310389367883,-0.159352636511395,46
"PCODWCVANI","Pacific cod","Canada West Coast",1969,10.5874420655401,3638.394,21172.963,49176406,0.845132743362832,-1.11259157548739,0.146040698253414,46
"PCODWCVANI","Pacific cod","Canada West Coast",1970,10.8382227190754,31463.8646,23856.86,5037174,0.880530973451327,-0.59940807261762,1.26292115585472,46
"PCODWCVANI","Pacific cod","Canada West Coast",1971,10.0859976128528,12489.7885,53677.934,3385978.5,1.13274336283186,-2.13871945695279,0.501324879487341,46
"PCODWCVANI","Pacific cod","Canada West Coast",1972,10.4236214516456,-241.3796,61133.2,9480687,1.22566371681416,-1.4478249170371,-0.00968868278920037,46
"PCODWCVANI","Pacific cod","Canada West Coast",1973,10.5416124013432,-481.384399999994,55168.984,8298438,1,-1.20637483698049,-0.0193221827829257,46
"PCODWCVANI","Pacific cod","Canada West Coast",1974,10.8139924061926,381.287699999998,51590.457,7115121.6,1.01327433628319,-0.648991629664518,0.0153044233096905,46
"PCODWCVANI","Pacific cod","Canada West Coast",1975,10.0284134609657,523.266399999998,48011.93,5699735,1.39823008849558,-2.25655644460961,0.0210032751891494,46
"PCODWCVANI","Pacific cod","Canada West Coast",1976,10.3635175520914,145.623500000005,44284.295,3812196.8,1.4070796460177,-1.57081817538673,0.00584514970674063,46
"PCODWCVANI","Pacific cod","Canada West Coast",1977,11.0454159995966,-1005.0376,40556.66,2630482.7,1.06194690265487,-0.175419331979051,-0.0403409836523851,46
"PCODWCVANI","Pacific cod","Canada West Coast",1978,11.2542379927217,-1741.148,36530.815,1917181.2,0.526548672566372,0.251902315035888,-0.069887557444998,46
"PCODWCVANI","Pacific cod","Canada West Coast",1979,11.3142640276959,-7526.84,32504.97,1673894.9,0.380530973451327,0.37473623566409,-0.302118178856311,46
"PCODWCVANI","Pacific cod","Canada West Coast",1980,11.0698065925063,-2136.2674,22664.016,1195868.2,0.438053097345133,-0.125507786849798,-0.0857471683253672,46
"PCODWCVANI","Pacific cod","Canada West Coast",1981,11.2970776787975,-3530.0931,19085.486,1422597,0.70353982300885,0.339567052535768,-0.141693632196942,46
"PCODWCVANI","Pacific cod","Canada West Coast",1982,10.8920395478868,-722.74005,14015.904,1178242.6,0.65929203539823,-0.489280324191087,-0.0290099042483326,46
"PCODWCVANI","Pacific cod","Canada West Coast",1983,11.7315327849304,-441.46564,12673.956,701284,1.19026548672566,1.22861168202334,-0.0177198924361931,46
"PCODWCVANI","Pacific cod","Canada West Coast",1984,11.1003845595477,-669.962899999999,11332.008,692204.16,0.845132743362832,-0.0629347453662222,-0.0268914938074003,46
"PCODWCVANI","Pacific cod","Canada West Coast",1985,10.9139557240302,-727.796300000001,10139.165,25801430,1.29203539823009,-0.444432287134678,-0.0292128559573954,46
"PCODWCVANI","Pacific cod","Canada West Coast",1986,11.4533437699602,16847.52225,8946.322,8656825,0.588495575221239,0.659341241302504,0.676238998093647,46
"PCODWCVANI","Pacific cod","Canada West Coast",1987,11.5056552385029,12737.5732,25347.912,3483453.4,1.00884955752212,0.766388504672147,0.511270655179724,46
"PCODWCVANI","Pacific cod","Canada West Coast",1988,11.003403764022,3756.1584,36679.92,1831723.9,1.1858407079646,-0.261390821053779,0.150767617659447,46
"PCODWCVANI","Pacific cod","Canada West Coast",1989,11.2897057930628,-19866.05215,37276.344,2996346.7,1.29646017699115,0.324481637888517,-0.797399107277756,46
"PCODWCVANI","Pacific cod","Canada West Coast",1990,11.4008784670579,6624.28868,15432.40625,4396778.3,1.15486725663717,0.551979179903552,0.265890869504344,46
"PCODWCVANI","Pacific cod","Canada West Coast",1991,11.2353336894721,7506.32037,19942.84363,1571346.2,3.22566371681416,0.213217606210943,0.301294545931152,46
"PCODWCVANI","Pacific cod","Canada West Coast",1992,11.9117961410891,-3117.7533,24453.281,624372.44,2.54424778761062,1.59749253167613,-0.125142815460307,46
"PCODWCVANI","Pacific cod","Canada West Coast",1993,11.6301790789554,-1146.1875,19085.486,1084239.5,2.10176991150442,1.02120712697555,-0.0460065685105394,46
"PCODWCVANI","Pacific cod","Canada West Coast",1994,11.7842772341611,-2444.29534,15805.1685,1546777.2,2.29203539823009,1.33654497285567,-0.0981110342066216,46
"PCODWCVANI","Pacific cod","Canada West Coast",1995,11.6665425509737,-1654.47147,12524.851,1537697.4,1.22566371681416,1.09561930225218,-0.0664084672300892,46
"PCODWCVANI","Pacific cod","Canada West Coast",1996,11.3406352327581,-1741.35439,10586.481,824930.05,1.10619469026549,0.428700794723713,-0.0698958416879119,46
"PCODWCVANI","Pacific cod","Canada West Coast",1997,12.0315829013523,-4211.03754,8648.111,1284263.1,0.561946902654867,1.84261745803189,-0.169025911628301,46
"PCODWCVANI","Pacific cod","Canada West Coast",1998,11.925928571768,2121.81653,4249.50275,1746800.7,0.247787610619469,1.62641234737013,0.0851671280259469,46
"PCODWCVANI","Pacific cod","Canada West Coast",1999,10.6547900480137,2131.79239,6299.701375,4555675.3,0.261061946902655,-0.974774431023541,0.0855675468811006,46
"PCODWCVANI","Pacific cod","Canada West Coast",2000,11.074759625552,2246.97696,8349.9,2434464.8,0.261061946902655,-0.115372177055384,0.090190915056955,46
"PCODWCVANI","Pacific cod","Canada West Coast",2001,10.6909850041072,2450.6908,10437.3755,2425919.2,0.469026548672566,-0.900707097310076,0.0983677401719602,46
"PERCHEBSAI","Pacific ocean perch","US Alaska",1960,5.36714243177663,6100,1130000,52885000,0.218988759123848,-0.610197188481188,0.0115599227934725,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1961,5.3341611933076,-3000,1130000,257535000,1.7803371172958,-0.701321426923129,-0.005685207931216,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1962,5.42681753861182,-9900,1080000,313797000,0.817190959164248,-0.445320157880762,-0.0187611861730128,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1963,5.58993414812016,5300,1050000,47798000,1.96033711325085,0.00535657557897757,0.0100438673451483,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1964,5.17602382351955,32200,1010000,35149000,6.01606743784118,-1.13824096239416,0.0610212317950518,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1965,5.27445048658234,9900,926000,35568000,8.49483101135211,-0.866296816864256,0.0187611861730128,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1966,5.31935315985571,8100,810000,39042000,9.27056134223458,-0.742234710770654,0.0153500614142832,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1967,5.72074985910546,5500,712000,31712000,7.80550531897741,0.366788789562398,0.0104228812072293,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1968,5.22733667611398,3400,642000,23296000,8.70415716395152,-0.996468099033015,0.00644323565537814,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1969,5.63328537028847,1300,569000,29500000,6.12348304216892,0.125132159789501,0.00246359010352693,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1970,5.59672336754474,-5200,517000,47555000,8.75662934254766,0.0241145870545335,-0.00985436041410774,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1971,4.68227701837366,-4400,435000,38195000,3.51067398852418,-2.50241961943003,-0.00833830496578347,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1972,4.66150022760937,-4100,399000,44351000,4.14202244624669,-2.55982405066269,-0.00776978417266187,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1973,5.09067245663115,-2500,356000,22015000,1.61483143562177,-1.37405922358491,-0.00473767327601334,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1974,5.43917417689932,-2600,338000,25732000,3.94876409103901,-0.41117986158145,-0.00492718020705387,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1975,5.11531113359061,-3800,299000,24379000,3.06247184129277,-1.30598474311153,-0.00720126337954027,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1976,4.87001364215305,-2100,270000,63282000,3.96292120308042,-1.98371996885073,-0.0039796455518512,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1977,6.04709207102882,-1667,239000,57031000,1.52134824671128,1.26844339422193,-0.00315908054044569,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1978,5.71201405967727,2516,227000,40591000,1.10011235730085,0.342652550081189,0.00476799438497982,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1979,6.01284636647412,4208,222000,73435000,1.03056177459412,1.17382554806721,0.00797445165818565,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1980,5.56544070352207,3969,219000,103080000,0.685393254260826,-0.0623166407532935,0.00752153009299877,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1981,6.24558746453488,8854,218000,149308000,0.640112345166015,1.8168685719016,0.0167789436743288,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1982,5.43353082849221,11183,222000,85542000,0.146741569736145,-0.426771933005429,0.0211925600982629,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1983,5.85907838425853,18663,232000,64083000,0.076067414020957,0.748978243157566,0.0353676785400948,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1984,6.01482354138385,18879,250000,351938000,0.092584267582376,1.17928830708655,0.0357770135111423,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1985,5.599122507667,17277,268000,61922000,0.0267415724327737,0.0307431985532116,0.032741112475873,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1986,5.83245528557084,39972,285000,160966000,0.0857303351521273,0.675420981347689,0.075749710475522,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1987,5.8073513489781,28233,324000,70959000,0.177640445446282,0.606061029748046,0.0535034918406738,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1988,5.3693454261079,35350,350000,235511000,0.24168537659134,-0.604110510416705,0.0669907001228286,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1989,5.60451070445053,30496,382000,127172000,0.357865149261457,0.0456303086578104,0.0577920336901211,54
"PERCHEBSAI","Pacific ocean perch","US Alaska",1990,5.63295174051415,39324,407000,75291000,1.09438202035097,0.124210370295907,0.0745217055623794,54
